,TransactionID,CustomerID,TransactionType,Amount,Date,Branch,Region,CustomerSegment
206,TXN00207,0d557b61-8a17-4dfe-bfc0-0dc804f64d86,Purchase,6458.09,2024-12-07,Zamalek,Alexandria,New
207,TXN00208,c7fee39f-1190-4938-a66f-d7f739669fa7,Purchase,3858.58,2025-04-04,Nasr City,Cairo,VIP
208,TXN00209,f319c125-07f1-44f9-8115-6d6d0a4e5b70,Withdrawal,2250.06,2024-10-29,Heliopolis,Cairo,New
209,TXN00210,9f0fda8d-0537-4ff6-96d7-b3b833094d35,Withdrawal,2668.92,2024-09-22,Maadi,Alexandria,VIP
210,TXN00211,ab61a7b1-793b-4c32-a050-04943d114802,Purchase,6919.45,2024-09-07,Maadi,Cairo,VIP
211,TXN00212,770c7798-37cc-463b-b2a0-345990604f62,Withdrawal,5678.43,2025-04-22,Heliopolis,Mansoura,Regular
212,TXN00213,2af43ab7-5e6f-4a07-8453-6f1d41992fdf,Deposit,6753.76,2025-03-17,Nasr City,Mansoura,Regular
213,TXN00214,b7e6427c-bf78-4e3f-b6b7-51f79b749245,Purchase,419.65,2024-09-07,Zamalek,Assiut,Regular
214,TXN00215,f6f7f0cc-29ec-4e49-91bd-b8c0c71d5e60,Deposit,8350.2,2024-11-22,Nasr City,Alexandria,New
215,TXN00216,edcb8cb6-0692-4c63-9424-aed51bac5c15,Purchase,7744.5,2024-11-23,Maadi,Mansoura,New
216,TXN00217,f54ad0a2-e874-46d7-ad66-a1bd93676a02,Deposit,5638.23,2024-12-17,Maadi,Giza,VIP
217,TXN00218,32c5bd89-b70b-4420-b104-3785658b2523,Deposit,7112.22,2024-08-23,Heliopolis,Giza,New
218,TXN00219,a092f52a-d4a0-47a7-b0cc-1b3b9793b9b4,Deposit,6484.89,2024-10-27,Heliopolis,Giza,VIP
219,TXN00220,4d3485c5-c5c1-4eb4-b27b-3d901a16342c,Withdrawal,3365.65,2025-06-20,Zamalek,Cairo,VIP
220,TXN00221,1efd76e9-ce37-44af-99b4-9350af2b99b4,Deposit,6607.13,2025-05-30,New Cairo,Alexandria,Regular
221,TXN00222,0a8381be-c85a-4a46-90e0-f4a0fbdd3933,Deposit,8134.15,2024-12-06,Maadi,Giza,New
222,TXN00223,5eddbbbf-a959-4663-adaa-2e688861fe18,Deposit,2143.6,2024-08-20,Zamalek,Assiut,VIP
223,TXN00224,033d2bce-575a-4d2c-a5c5-650c8186a576,Withdrawal,707.44,2025-06-19,Heliopolis,Assiut,VIP
224,TXN00225,1b049863-7d7d-4bed-9284-476c6b88f83d,Purchase,7774.27,2025-01-09,Maadi,Alexandria,Regular
225,TXN00226,e43e4288-a2b5-4498-9cb8-5aedf5f62c97,Purchase,5268.22,2025-06-11,Nasr City,Cairo,New
226,TXN00227,6f7c15ea-272a-4d8e-b512-2df875b17a55,Deposit,6579.23,2024-10-01,Nasr City,Giza,New
227,TXN00228,a6846099-f729-4951-8591-31d2bbda0242,Deposit,2267.73,2024-11-06,New Cairo,Assiut,New
228,TXN00229,89c5b31a-eb6c-4016-8ee6-24d09dac6e83,Purchase,5959.8,2025-05-21,Heliopolis,Alexandria,VIP
229,TXN00230,d36357b6-6f81-4f4f-b701-f7bb7bc67e1f,Purchase,7701.38,2025-05-04,Maadi,Giza,VIP
230,TXN00231,da09dfa0-5282-4d80-84b5-91f797ac6aa8,Purchase,5707.61,2024-10-28,Heliopolis,Giza,VIP
231,TXN00232,4767d76c-162f-4a24-af43-613cd4aac9a3,Withdrawal,207.97,2025-07-02,Heliopolis,Giza,VIP
232,TXN00233,76f72255-c01f-46bf-be6d-d58b7367c28d,Deposit,456.11,2025-03-03,Nasr City,Giza,Regular
233,TXN00234,561e16d1-6105-416b-ab0e-664e9c3eb2d5,Withdrawal,802.64,2024-08-05,Maadi,Cairo,New
234,TXN00235,2e8d0e87-5334-40e6-99d8-0b8d7e8adee7,Deposit,8091.04,2025-01-30,Maadi,Cairo,Regular
235,TXN00236,4223623b-cc3e-4dde-9ad5-cf06364d7c87,Withdrawal,9738.19,2024-12-04,Heliopolis,Giza,Regular
236,TXN00237,b380c73a-989d-4d4a-a15c-a6664797b2c9,Purchase,1944.95,2025-07-01,Zamalek,Mansoura,Regular
237,TXN00238,8441aefd-0299-436a-8e48-522346b98991,Purchase,9587.56,2024-10-07,Heliopolis,Giza,VIP
238,TXN00239,680bac63-b856-4035-bdc9-829015eabb27,Purchase,1379.42,2025-01-30,Maadi,Cairo,VIP
239,TXN00240,b0cbc61f-3d85-4e89-8217-14298e200724,Deposit,8374.84,2025-01-25,Nasr City,Alexandria,Regular
240,TXN00241,72bb912d-7da6-4785-b63b-4dc3a559e463,Deposit,4887.73,2025-05-28,Maadi,Mansoura,New
241,TXN00242,38ba8abc-4b53-45e5-97d2-582e046a0df5,Purchase,4558.54,2024-12-29,Nasr City,Alexandria,New
242,TXN00243,a9f948b2-4e63-44bb-be49-3f43b118f68d,Deposit,3168.66,2025-03-07,New Cairo,Mansoura,VIP
243,TXN00244,87ea7ff5-8db0-4746-b927-99735e781fd7,Purchase,956.32,2024-12-05,Zamalek,Giza,VIP
244,TXN00245,8ce6424d-bef5-4fe6-bf23-3d5f6cedd15d,Purchase,9852.91,2024-11-30,New Cairo,Assiut,Regular
245,TXN00246,455ac762-7428-4656-b3ee-4d3b5a104129,Purchase,5501.4,2024-11-21,Zamalek,Cairo,VIP
246,TXN00247,b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,Purchase,6387.25,2024-10-07,Maadi,Alexandria,VIP
247,TXN00248,892e6161-be2d-440a-9e9b-23bc50c7c006,Withdrawal,1653.68,2025-05-17,Heliopolis,Assiut,Regular
248,TXN00249,3764fbda-3108-4448-af65-fafab0ae8f08,Deposit,1023.9,2025-05-07,New Cairo,Assiut,VIP
249,TXN00250,96ef2ad6-b97e-4703-86c8-adfe7bf47042,Withdrawal,274.03,2025-05-16,Zamalek,Giza,VIP
250,TXN00251,fb02bebb-4872-4a4d-98c7-472a864e9a13,Deposit,4115.05,2024-09-02,Zamalek,Assiut,New
251,TXN00252,3a3c563e-4bd6-4ee6-b1b1-b099d52721e7,Deposit,8281.39,2024-12-12,Maadi,Cairo,Regular
252,TXN00253,b540b30e-039f-4a25-8d61-68bd2defe193,Withdrawal,5518.66,2025-02-17,Zamalek,Giza,Regular
253,TXN00254,f96b648a-0ba6-4ab9-8639-447b2067bdac,Deposit,9890.52,2024-08-15,New Cairo,Giza,VIP
254,TXN00255,f1afdb65-b289-4224-8ac9-778d8da8eee4,Deposit,9812.04,2024-09-12,Zamalek,Mansoura,Regular
255,TXN00256,7daa39f0-c0b6-4ce2-9e53-790aa34b6cf6,Purchase,792.69,2024-09-02,Nasr City,Mansoura,Regular
256,TXN00257,48ca7651-92f5-4f7b-8323-d342df6a8f93,Deposit,1505.44,2025-01-23,Maadi,Giza,VIP
257,TXN00258,2f32751e-5738-411d-b0c2-903f7a8d03aa,Purchase,4620.46,2024-08-13,Heliopolis,Alexandria,New
258,TXN00259,7a4c75d4-dc99-404c-b0e9-8b3b40a26c60,Withdrawal,8568.88,2024-09-07,Heliopolis,Cairo,Regular
259,TXN00260,7de31a51-6694-4343-90ba-58e3d2762bdc,Purchase,2935.54,2024-08-22,Heliopolis,Alexandria,Regular
260,TXN00261,0db95301-afbb-411a-a123-5a8c93b7a886,Withdrawal,9248.17,2024-09-21,Nasr City,Alexandria,Regular
261,TXN00262,f2f9e5fa-9016-4161-8fa7-01cd2631d00b,Purchase,6370.55,2024-11-19,Zamalek,Giza,VIP
262,TXN00263,1e52d770-3f89-4142-be71-6b1415ce6a66,Withdrawal,7513.15,2025-02-26,New Cairo,Assiut,VIP
263,TXN00264,989bc4da-9b37-422b-aa8a-616fc3b290d0,Withdrawal,5158.15,2025-05-28,Maadi,Giza,New
264,TXN00265,85c7504b-c693-4a11-b9c6-a1ca9e50aa42,Deposit,2518.78,2024-12-19,Zamalek,Alexandria,Regular
265,TXN00266,4c1f55ab-7156-49ee-a893-be3d7354ea6f,Deposit,3872.53,2025-06-24,Maadi,Alexandria,Regular
266,TXN00267,4e2d6645-6dc7-4ac7-bd72-b05096a9954f,Withdrawal,636.31,2025-03-02,Maadi,Mansoura,Regular
267,TXN00268,f5c9b047-9c10-4572-8f6b-40d09efba58b,Deposit,2253.3,2025-05-08,Maadi,Giza,New
268,TXN00269,3531968d-c342-4d2b-b295-456e19675f06,Deposit,8059.15,2025-03-24,Nasr City,Giza,New
269,TXN00270,14c8b3b4-a911-4192-83bf-d9313605bf54,Deposit,7457.31,2024-09-23,Maadi,Cairo,Regular
270,TXN00271,1337739e-8d4f-4d27-ac7f-0b793d67cde9,Deposit,4028.36,2024-09-23,New Cairo,Alexandria,New
271,TXN00272,b07aa066-7354-45ea-a894-9b8d00af5b3a,Deposit,9054.88,2025-03-12,Nasr City,Giza,Regular
272,TXN00273,3b4206c5-085b-45fb-8a8f-f810784c2f29,Deposit,584.99,2024-11-13,Zamalek,Mansoura,Regular
273,TXN00274,dc0f2fcf-b3f6-4e0d-8860-3b32b4fb0eb9,Deposit,3798.14,2025-01-17,Zamalek,Assiut,VIP
274,TXN00275,ec856f37-3bc1-4987-aff8-754d1238d630,Deposit,3615.32,2024-11-04,New Cairo,Cairo,New
275,TXN00276,96fc734d-a003-4d28-8a8f-3653c9af18f8,Withdrawal,391.46,2025-04-07,Maadi,Mansoura,VIP
276,TXN00277,6cd5e859-32a4-47b2-af04-e57dcdccc33a,Purchase,3049.76,2024-09-07,Maadi,Assiut,New
277,TXN00278,26242b40-a5cb-43a2-b98d-1ca68b6870b5,Deposit,2351.99,2025-07-12,Maadi,Mansoura,VIP
278,TXN00279,1247ea4e-2469-48e8-939e-198b44007d5a,Withdrawal,5503.23,2024-08-17,Heliopolis,Cairo,Regular
279,TXN00280,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,Deposit,5827.41,2025-05-11,New Cairo,Giza,Regular
280,TXN00281,49e2623d-ebd3-4616-91b7-8d8ed3016989,Deposit,775.44,2025-01-11,Maadi,Mansoura,New
281,TXN00282,4dd8eb85-b04d-4376-b7fc-97031fd5a423,Purchase,7454.43,2025-04-22,New Cairo,Giza,Regular
282,TXN00283,801ef1da-45b1-4d25-b153-3ae8670acc5c,Withdrawal,1345.63,2025-02-19,Zamalek,Mansoura,New
283,TXN00284,9918ee46-1497-4658-b010-f7197e695d0d,Withdrawal,973.8,2024-08-09,Zamalek,Giza,VIP
284,TXN00285,5283aac7-bc0a-4a5d-ae99-6e3ee3b137fc,Withdrawal,7856.63,2025-03-16,Nasr City,Cairo,VIP
285,TXN00286,3a9aca5e-1761-42ed-869f-14f140181c6e,Withdrawal,6517.95,2025-04-12,Zamalek,Assiut,New
286,TXN00287,964db03f-9340-4fad-9c4a-d56bd6016237,Purchase,5427.85,2024-08-02,New Cairo,Mansoura,New
287,TXN00288,d248a9a7-ac1a-4554-83c7-5611ffe3fa49,Deposit,4609.01,2024-11-06,Maadi,Cairo,VIP
288,TXN00289,c19ad58c-c35b-4c8c-8a4c-9f7f9384ec2b,Purchase,2323.4,2024-10-01,Nasr City,Cairo,New
289,TXN00290,7135f221-a6c9-437f-84da-d06a7872bdeb,Withdrawal,5404.79,2025-07-15,Zamalek,Cairo,New
290,TXN00291,95d82980-ff37-419c-ae76-128b473544f9,Purchase,9836.18,2025-01-10,Zamalek,Assiut,VIP
291,TXN00292,f8140102-7de1-4dfe-9072-5b5ca2814044,Withdrawal,2832.75,2024-08-29,Nasr City,Cairo,VIP
292,TXN00293,5553b2fe-6889-403e-9913-f9d3785299f4,Deposit,2905.73,2024-11-26,Maadi,Alexandria,VIP
293,TXN00294,292bd156-db94-4570-9ac7-0ec0ab8ddeb4,Purchase,3230.78,2024-11-30,Nasr City,Giza,Regular
294,TXN00295,49c8a43f-7ed7-4ed7-b194-990b6961929e,Deposit,5434.57,2025-04-08,Maadi,Mansoura,VIP
295,TXN00296,c2b01cfd-d045-4d1c-a684-09e3f1f8343e,Deposit,6322.01,2025-02-23,Nasr City,Giza,New
296,TXN00297,50843242-168b-4625-b46f-78910964fbbf,Purchase,5282.8,2024-10-31,Maadi,Mansoura,VIP
297,TXN00298,c5c5b37a-f85e-46a1-9dad-09b252c21221,Deposit,8178.27,2024-12-28,Zamalek,Cairo,New
298,TXN00299,fcf56188-d32e-4dcd-83bc-9478dd6ac7b8,Withdrawal,2937.47,2024-07-25,Maadi,Cairo,Regular
299,TXN00300,764414fd-8ae7-49ed-9e8e-de0ba85c6e4a,Deposit,8331.13,2025-01-01,Maadi,Cairo,Regular
300,TXN00301,5c9d927d-84b8-41bb-b005-68d20de051a6,Withdrawal,7454.21,2025-03-23,New Cairo,Giza,New
301,TXN00302,71299889-a01a-4992-bf9d-3e64c1a6423b,Withdrawal,9187.19,2025-05-16,Zamalek,Giza,Regular
302,TXN00303,8c99a894-445d-4c38-b41c-64940d366dfc,Withdrawal,4286.73,2024-09-13,Zamalek,Assiut,New
303,TXN00304,e17f29e1-7028-4046-89bc-473fed7bf656,Purchase,9612.73,2025-04-22,Maadi,Alexandria,VIP
304,TXN00305,f920264c-0763-4cd0-9f15-c7b67c16128d,Withdrawal,7860.88,2025-03-26,Heliopolis,Mansoura,Regular
305,TXN00306,b5b453ca-3d42-493c-8c9f-d3349bdf0377,Withdrawal,5151.52,2024-09-24,Nasr City,Cairo,VIP
306,TXN00307,8d605936-0380-4b70-8d03-c91e4f8d5238,Purchase,6154.21,2024-12-30,Maadi,Alexandria,VIP
307,TXN00308,d7665cda-fe04-4059-b985-fb6217dc8eff,Deposit,68.87,2025-07-14,Nasr City,Mansoura,VIP
308,TXN00309,1e1242e3-f272-42b6-b621-72ed1d0bc9bd,Withdrawal,8128.57,2025-04-02,Heliopolis,Assiut,New
309,TXN00310,eec259dc-7f95-497c-a76a-a6ced50755d9,Deposit,6086.38,2025-04-29,Heliopolis,Assiut,New
310,TXN00311,45ff2c83-b495-4b4e-8245-6fb44ab7706e,Withdrawal,9934.19,2025-01-02,Nasr City,Giza,Regular
311,TXN00312,78e3654b-faf1-4ff0-bb85-179ad5b077e0,Withdrawal,2040.24,2024-10-27,Maadi,Giza,Regular
312,TXN00313,6232b17a-2507-4181-8d1f-b54074eff545,Withdrawal,791.91,2024-10-07,Maadi,Assiut,New
313,TXN00314,bf0d073d-821c-4336-9970-cf60ebff8d15,Deposit,6087.28,2025-07-01,Nasr City,Assiut,Regular
314,TXN00315,46b82659-11df-42d7-9d30-de8922f235f2,Withdrawal,5784.49,2025-05-21,Heliopolis,Assiut,VIP
315,TXN00316,57021049-6a39-4aa6-9aba-c50dca3dd859,Purchase,4946.52,2025-07-22,Nasr City,Assiut,VIP
316,TXN00317,d20f87d0-4465-4d6b-81fb-18b3c9a7d91f,Withdrawal,9432.79,2024-07-25,Nasr City,Cairo,VIP
317,TXN00318,d664d264-4c6e-47ff-b9de-7a3a486822b9,Withdrawal,8133.31,2025-03-09,Heliopolis,Mansoura,VIP
318,TXN00319,7d5911c6-a8f1-4091-bfb8-102d9475dbc9,Deposit,4833.97,2025-06-26,New Cairo,Cairo,New
319,TXN00320,7bfdcc12-89e0-4ab3-b250-ee18260a5962,Deposit,5856.32,2024-12-06,Nasr City,Giza,VIP
320,TXN00321,8b1e3b9d-c34b-4fbb-8d4a-75b8551ac8ea,Deposit,6199.82,2024-12-18,Nasr City,Assiut,New
321,TXN00322,de9e3757-5260-401e-aecf-67d2749176f4,Deposit,422.13,2024-10-06,New Cairo,Assiut,Regular
322,TXN00323,9261549d-3d22-4c30-b28f-41defb140bc3,Deposit,5723.2,2024-12-20,Heliopolis,Cairo,New
323,TXN00324,69288e92-c68a-452f-9b23-aa8c3bcabf85,Deposit,7650.17,2024-08-10,Nasr City,Assiut,VIP
324,TXN00325,b489d070-7914-48a8-bea4-ff31517400f8,Withdrawal,9127.3,2025-07-14,New Cairo,Giza,New
325,TXN00326,fd08b32c-62d6-4e93-a198-5d54cfb87e6f,Purchase,5318.1,2025-04-08,New Cairo,Mansoura,New
326,TXN00327,fb16e5db-a6ea-479e-921c-82f8cada4f80,Deposit,4488.54,2024-09-22,New Cairo,Cairo,New
327,TXN00328,2051acef-097a-4e10-b6fe-bc0e7ecddbaf,Purchase,1819.44,2025-02-05,New Cairo,Alexandria,Regular
328,TXN00329,dea4ae17-54fd-4ad3-9716-108ef72169bb,Withdrawal,6871.02,2024-09-01,Maadi,Alexandria,Regular
329,TXN00330,1986b4b2-70b7-4868-9854-80f0dfcaf0b7,Deposit,1916.6,2025-02-14,Heliopolis,Assiut,Regular
330,TXN00331,b8f21423-03ed-41f8-b4f9-3d17e912b4bf,Withdrawal,2286.23,2024-09-18,Nasr City,Mansoura,New
331,TXN00332,f84f16b3-a79f-4faf-9ef5-768968f45bce,Withdrawal,2209.4,2024-09-22,New Cairo,Giza,VIP
332,TXN00333,f81dbaa1-c812-4a8e-b830-89301327f1bc,Withdrawal,3223.35,2024-11-04,Zamalek,Mansoura,Regular
333,TXN00334,65c17795-b155-46bc-9f8d-ed9756abf2f1,Purchase,2620.46,2025-04-03,Heliopolis,Mansoura,New
334,TXN00335,da330aa1-541c-4fcd-9a0d-4a5f148f8b74,Deposit,3972.51,2025-04-12,Nasr City,Cairo,VIP
335,TXN00336,f4427e0b-6148-4bb3-889b-78d5dbfdd97e,Deposit,5818.58,2024-11-24,Nasr City,Mansoura,New
336,TXN00337,c268283e-e32f-4e63-b7fd-dd71a075e927,Deposit,6484.28,2025-01-30,New Cairo,Giza,VIP
337,TXN00338,9e11d2cd-0930-4ef6-8a80-068ddf547e50,Purchase,2153.85,2024-08-20,New Cairo,Alexandria,VIP
338,TXN00339,ebc2026f-af34-4f65-a193-c4b23c19e71d,Deposit,4846.37,2024-11-13,Zamalek,Giza,Regular
339,TXN00340,1723199d-bf2c-44a0-ba3c-8a71ff574e2b,Purchase,1614.12,2025-01-09,New Cairo,Alexandria,Regular
340,TXN00341,a23d4c2f-c2a7-4689-9933-918cfa745761,Deposit,2498.02,2025-04-24,Zamalek,Cairo,VIP
341,TXN00342,2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,Withdrawal,5740.44,2025-04-20,New Cairo,Assiut,VIP
342,TXN00343,0bc61066-0769-465f-a746-ccb94ca9cf07,Deposit,8387.6,2024-11-27,Maadi,Alexandria,Regular
343,TXN00344,5bc440f1-4b1a-469b-8e5d-d462cbd00ef2,Withdrawal,9778.17,2024-12-17,Heliopolis,Assiut,New
344,TXN00345,87fa841a-3e83-491f-a544-0fe06e417d47,Deposit,7465.33,2025-01-01,New Cairo,Assiut,VIP
345,TXN00346,2e183554-cae2-4e66-ae8a-781390e0a95b,Purchase,4128.96,2024-09-29,Maadi,Assiut,Regular
346,TXN00347,deef580f-9c07-4751-9437-45092cd1586a,Withdrawal,6671.51,2024-12-20,Nasr City,Mansoura,New
347,TXN00348,7f671eec-3da7-4577-aee1-e86b9ea556aa,Withdrawal,193.4,2025-07-14,New Cairo,Giza,VIP
348,TXN00349,760debbb-3b70-43a1-a4a3-5cf29549c931,Withdrawal,6981.74,2025-03-29,Nasr City,Giza,VIP
349,TXN00350,aab612c9-415d-474a-b5a6-69814104a8b5,Withdrawal,9923.88,2024-07-28,Maadi,Alexandria,Regular
350,TXN00351,e6b5a92c-771a-4655-8dfc-6ee0e61ede90,Purchase,537.59,2024-11-13,Zamalek,Assiut,New
351,TXN00352,12e89d10-2871-4733-8bed-db12ad77e82f,Purchase,6789.6,2025-01-12,Nasr City,Alexandria,VIP
352,TXN00353,966b1964-fcd6-4dca-9876-fd09f1faf665,Withdrawal,92.36,2024-11-18,New Cairo,Cairo,VIP
353,TXN00354,b0b862ef-6c9f-42b9-b647-8986a3917c99,Withdrawal,9787.81,2024-10-30,Maadi,Mansoura,New
354,TXN00355,32ffe294-4d57-4880-9865-d69a74f33103,Withdrawal,4391.66,2024-12-21,New Cairo,Mansoura,VIP
355,TXN00356,3cb98350-1b4d-40fe-bbb3-8605da743152,Deposit,3224.92,2024-12-20,Zamalek,Alexandria,VIP
356,TXN00357,4bbe4aff-9326-4ffd-9be4-bf5192698698,Withdrawal,350.19,2025-04-22,Zamalek,Giza,New
357,TXN00358,d47d577b-fa5a-41ca-859d-d55d4b943e30,Deposit,5343.75,2025-04-06,Zamalek,Mansoura,VIP
358,TXN00359,90e0b95f-0212-4554-8644-58b46553867d,Purchase,4038.4,2025-06-25,Heliopolis,Giza,Regular
359,TXN00360,f93e08d5-bea2-4dfe-873f-6e1baf908e3c,Deposit,766.07,2024-08-13,Zamalek,Assiut,New
360,TXN00361,7f2984f5-bec3-4a37-9b3d-74bde91e314e,Deposit,2244.26,2025-06-13,New Cairo,Cairo,VIP
361,TXN00362,c696f5e6-4944-451b-a726-be23e776b886,Withdrawal,2798.95,2025-05-31,Heliopolis,Alexandria,Regular
362,TXN00363,5a31b4cc-cd4b-49a9-9b68-9c883ae909fe,Withdrawal,608.82,2024-10-18,Maadi,Cairo,Regular
363,TXN00364,402913ec-9ef2-493e-b0ac-7d7ba2f963a3,Deposit,1709.5,2025-04-14,New Cairo,Assiut,VIP
364,TXN00365,a8c01f05-c478-46f1-b88e-c318c16d83ed,Withdrawal,1516.1,2025-04-15,Maadi,Alexandria,VIP
365,TXN00366,18dfbc3c-a0d4-4e3d-a303-f6c6d69d42f1,Withdrawal,2058.11,2025-07-10,New Cairo,Assiut,Regular
366,TXN00367,4f1639a0-0a17-491e-a576-9411a0a11839,Purchase,4021.66,2025-05-27,Maadi,Alexandria,New
367,TXN00368,5d678bb1-945e-42e4-888a-93ec70d9c9f8,Withdrawal,2999.08,2025-05-05,Nasr City,Cairo,VIP
368,TXN00369,4b8c5bdc-e8dd-4e5a-9712-fb1621a4344f,Deposit,3204.59,2024-11-28,Maadi,Cairo,Regular
369,TXN00370,336749b5-2cf6-4f75-aa5e-6920bf5ae7e6,Withdrawal,4885.11,2024-09-14,Maadi,Assiut,New
370,TXN00371,f8b38a8b-e05f-48bc-8a16-a06cc958e75e,Purchase,5038.72,2024-12-14,New Cairo,Cairo,Regular
371,TXN00372,45c45a3e-e9da-484a-8075-9f1f87e5f0fe,Withdrawal,4236.81,2025-06-12,Zamalek,Mansoura,VIP
372,TXN00373,d31edf1a-e9ff-4cae-81c8-ca8c2a1f955a,Deposit,4555.57,2025-01-28,Nasr City,Alexandria,Regular
373,TXN00374,bf1e8366-4b8e-43d4-8e76-07adf7a67b94,Deposit,9824.73,2025-06-28,New Cairo,Alexandria,New
374,TXN00375,77e490c7-1d7b-4313-8de2-2f1c56b60afc,Deposit,1695.17,2024-08-23,Zamalek,Mansoura,VIP
375,TXN00376,39c1e262-f76c-4ede-8110-12662408a6dc,Withdrawal,8741.94,2025-06-24,Zamalek,Giza,Regular
376,TXN00377,fadd7ea3-aca5-42fd-b966-442aad238d36,Withdrawal,7245.2,2024-12-26,Zamalek,Assiut,VIP
377,TXN00378,8eac0a33-cdf9-44a7-9882-b5c1f79efd70,Purchase,1446.14,2024-12-14,Maadi,Alexandria,VIP
378,TXN00379,03902c5d-6502-46a2-8a6a-2224171e16cc,Withdrawal,8964.35,2024-11-04,Heliopolis,Cairo,Regular
379,TXN00380,5e5ba13d-746c-4b77-9fa3-82e8895ccd99,Purchase,719.42,2025-04-12,Heliopolis,Giza,VIP
380,TXN00381,95a5bafa-431d-429f-ac1e-86d8bfbf397b,Withdrawal,4737.4,2024-12-19,Maadi,Cairo,New
381,TXN00382,5f18e583-f0b6-483f-a377-f6f1d289f0ab,Withdrawal,9574.48,2024-09-05,Heliopolis,Assiut,Regular
382,TXN00383,066803ee-78b2-4549-bbdb-c09eacc216a0,Purchase,4113.77,2025-03-22,Nasr City,Mansoura,VIP
383,TXN00384,53f8382b-8fb8-44e4-b173-8856e25d36eb,Purchase,3720.88,2025-07-15,New Cairo,Alexandria,Regular
384,TXN00385,102efde5-a5cc-4bf7-b8ab-854c9c2e58de,Deposit,7120.96,2025-03-28,Nasr City,Alexandria,New
385,TXN00386,b379cb1e-e8cd-40cc-b6da-3ca0d2e82f38,Withdrawal,4341.26,2024-11-19,New Cairo,Assiut,VIP
386,TXN00387,23c86d30-1dde-4969-a886-13dba6348e78,Withdrawal,6172.96,2024-08-11,Nasr City,Mansoura,Regular
387,TXN00388,fef518a6-4dea-4645-8986-bbebf23e323d,Withdrawal,861.83,2025-02-01,Nasr City,Assiut,Regular
388,TXN00389,e3236d1a-3c1b-4acc-98e1-93311dba1267,Withdrawal,2194.0,2025-02-18,Heliopolis,Assiut,New
389,TXN00390,5efa9c5b-7421-4f46-a37e-4b0122bae10e,Withdrawal,1493.32,2025-04-11,Nasr City,Giza,VIP
390,TXN00391,f22b5b98-b24c-464f-be3e-6e57f30a9e32,Withdrawal,3852.7,2025-02-19,Zamalek,Mansoura,New
391,TXN00392,ba0266ef-be05-4787-965b-efdf6b4be411,Purchase,6292.62,2024-09-23,Zamalek,Giza,New
392,TXN00393,19597b5a-a7a8-4636-aa35-df59e2aa7a5d,Deposit,1676.66,2025-06-13,Heliopolis,Mansoura,VIP
393,TXN00394,f065c817-687a-4850-9d9b-62317d45d8ef,Withdrawal,4697.31,2024-11-10,Nasr City,Alexandria,Regular
394,TXN00395,379efc6e-5edb-4d3c-b0b6-3bcf08601833,Purchase,8986.43,2025-01-13,Nasr City,Alexandria,Regular
395,TXN00396,dafec8a9-3c71-40be-b357-956071d79665,Deposit,4083.85,2024-12-12,Heliopolis,Alexandria,New
396,TXN00397,5e09a9ee-af88-4dec-bb1e-143b196f4dfa,Purchase,9444.84,2025-02-21,Zamalek,Giza,Regular
397,TXN00398,5bd20c98-a513-4ea0-ba53-e34de6d5901d,Withdrawal,6810.2,2024-08-17,Heliopolis,Alexandria,Regular
398,TXN00399,f7dc67e0-3097-4b2b-86a0-2a9b65ec7acd,Withdrawal,4604.3,2024-09-10,New Cairo,Mansoura,New
399,TXN00400,74685b98-d2fe-4fde-9918-b3e5f2f25eef,Deposit,4439.01,2024-08-29,Heliopolis,Cairo,New
400,TXN00401,a3b5cece-a446-4e72-b64c-911aa9ab364a,Purchase,3328.55,2025-03-13,Nasr City,Mansoura,VIP
401,TXN00402,c96b5edb-0cf2-469b-8577-aea9f8999246,Withdrawal,1847.57,2024-12-01,Maadi,Giza,Regular
402,TXN00403,c9776598-203c-4c25-bd23-5def3e5a87e3,Withdrawal,3968.64,2025-03-01,Heliopolis,Alexandria,Regular
403,TXN00404,c3e15a85-d46e-4104-9190-6f5034885a46,Withdrawal,8762.12,2025-02-25,Heliopolis,Giza,Regular
404,TXN00405,d0243d72-3748-467f-961d-33ba350843f0,Purchase,8708.73,2025-06-27,Nasr City,Giza,Regular
405,TXN00406,25c61c45-c63d-44ee-941c-7a863ba5cd2f,Deposit,6143.08,2025-05-27,Zamalek,Assiut,New
406,TXN00407,46fb7bf3-00b9-44a3-9892-40ace68933a9,Deposit,3633.71,2025-06-23,Zamalek,Mansoura,VIP
407,TXN00408,21472a15-fcce-46f6-a50a-4578fbe94499,Withdrawal,4044.52,2025-02-19,Zamalek,Mansoura,New
408,TXN00409,1c24220e-2cab-47e7-8c6b-66e5402adf9c,Purchase,9075.5,2025-04-07,Nasr City,Cairo,Regular
409,TXN00410,03cde2e3-21bd-4b41-8699-8731ddcf8766,Withdrawal,6879.0,2024-12-11,New Cairo,Giza,New
410,TXN00411,96bf10ab-3ce9-45e7-89d6-a63bca3c6f5f,Deposit,8283.24,2024-11-27,New Cairo,Mansoura,New
411,TXN00412,0d6a05b3-43ef-4016-ac9b-662e040a3aae,Withdrawal,9004.33,2024-09-12,Nasr City,Alexandria,Regular
412,TXN00413,1d181ee9-86ad-4a8c-abc4-123ebde13c1b,Withdrawal,9520.8,2025-05-10,Nasr City,Alexandria,VIP
